border,arm,draw,gas_sigma,co2_sigma,mean_spread,separated_pct,hours
DE_LU-CZ,cnec,65,-1.073413,-0.395793,-10.390066,87.847222,288
DE_LU-NL,cnec,65,-1.073413,-0.395793,4.463650,85.069444,288
DE_LU-BE,cnec,65,-1.073413,-0.395793,7.050132,89.583333,288
DE_LU-AT,cnec,65,-1.073413,-0.395793,8.487546,75.347222,288
DE_LU-CH,cnec,65,-1.073413,-0.395793,11.659915,51.388889,288
FR-BE,cnec,65,-1.073413,-0.395793,-19.853265,89.930556,288
FR-CH,cnec,65,-1.073413,-0.395793,-15.243482,49.652778,288
NL-BE,cnec,65,-1.073413,-0.395793,2.586482,88.194444,288
AT-CH,cnec,65,-1.073413,-0.395793,3.172369,50.347222,288
AT-CZ,cnec,65,-1.073413,-0.395793,-18.877612,90.625000,288
CZ-PL,cnec,65,-1.073413,-0.395793,-6.251780,72.916667,288
DE_LU-FR,cnec,66,0.710821,-0.130352,31.994856,88.888889,288
DE_LU-PL,cnec,66,0.710821,-0.130352,-11.793937,90.277778,288
DE_LU-CZ,cnec,66,0.710821,-0.130352,-8.152336,88.888889,288
DE_LU-NL,cnec,66,0.710821,-0.130352,2.674252,80.555556,288
DE_LU-BE,cnec,66,0.710821,-0.130352,3.894733,86.805556,288
DE_LU-AT,cnec,66,0.710821,-0.130352,10.031404,80.555556,288
DE_LU-CH,cnec,66,0.710821,-0.130352,13.909722,54.513889,288
FR-BE,cnec,66,0.710821,-0.130352,-28.100123,88.888889,288
FR-CH,cnec,66,0.710821,-0.130352,-18.085135,47.222222,288
NL-BE,cnec,66,0.710821,-0.130352,1.220482,86.458333,288
AT-CH,cnec,66,0.710821,-0.130352,3.878318,53.472222,288
AT-CZ,cnec,66,0.710821,-0.130352,-18.183740,92.708333,288
CZ-PL,cnec,66,0.710821,-0.130352,-3.641601,69.791667,288
DE_LU-FR,cnec,67,0.158731,-0.540829,28.912975,88.194444,288
DE_LU-PL,cnec,67,0.158731,-0.540829,-12.525141,85.763889,288
DE_LU-CZ,cnec,67,0.158731,-0.540829,-8.521354,89.236111,288
DE_LU-NL,cnec,67,0.158731,-0.540829,2.967356,81.944444,288
DE_LU-BE,cnec,67,0.158731,-0.540829,4.249680,86.805556,288
DE_LU-AT,cnec,67,0.158731,-0.540829,9.137619,80.555556,288
DE_LU-CH,cnec,67,0.158731,-0.540829,12.507698,54.861111,288
FR-BE,cnec,67,0.158731,-0.540829,-24.663295,88.541667,288
FR-CH,cnec,67,0.158731,-0.540829,-16.405277,46.875000,288
NL-BE,cnec,67,0.158731,-0.540829,1.282324,86.805556,288
AT-CH,cnec,67,0.158731,-0.540829,3.370079,52.777778,288
AT-CZ,cnec,67,0.158731,-0.540829,-17.658973,89.930556,288
CZ-PL,cnec,67,0.158731,-0.540829,-4.003787,67.361111,288
DE_LU-FR,cnec,68,1.743400,-0.645626,33.570802,87.847222,288
DE_LU-PL,cnec,68,1.743400,-0.645626,-9.380169,90.625000,288
DE_LU-CZ,cnec,68,1.743400,-0.645626,-7.186173,89.930556,288
DE_LU-NL,cnec,68,1.743400,-0.645626,0.814992,80.902778,288
DE_LU-BE,cnec,68,1.743400,-0.645626,0.898409,88.888889,288
DE_LU-AT,cnec,68,1.743400,-0.645626,10.755472,81.597222,288
DE_LU-CH,cnec,68,1.743400,-0.645626,15.282828,55.555556,288
FR-BE,cnec,68,1.743400,-0.645626,-32.672393,89.583333,288
FR-CH,cnec,68,1.743400,-0.645626,-18.287974,45.486111,288
NL-BE,cnec,68,1.743400,-0.645626,0.083417,85.416667,288
AT-CH,cnec,68,1.743400,-0.645626,4.527355,54.166667,288
AT-CZ,cnec,68,1.743400,-0.645626,-17.941645,92.013889,288
CZ-PL,cnec,68,1.743400,-0.645626,-2.193996,75.347222,288
DE_LU-FR,cnec,69,-0.869565,-2.062660,22.023446,86.805556,288
DE_LU-PL,cnec,69,-0.869565,-2.062660,-12.966404,85.069444,288
DE_LU-CZ,cnec,69,-0.869565,-2.062660,-8.442402,82.986111,288
DE_LU-NL,cnec,69,-0.869565,-2.062660,3.262065,82.291667,288
DE_LU-BE,cnec,69,-0.869565,-2.062660,4.739785,88.194444,288
DE_LU-AT,cnec,69,-0.869565,-2.062660,7.347345,76.736111,288
DE_LU-CH,cnec,69,-0.869565,-2.062660,9.606240,52.430556,288
FR-BE,cnec,69,-0.869565,-2.062660,-17.283661,88.541667,288
FR-CH,cnec,69,-0.869565,-2.062660,-12.417206,48.263889,288
NL-BE,cnec,69,-0.869565,-2.062660,1.477720,86.111111,288
AT-CH,cnec,69,-0.869565,-2.062660,2.258895,51.041667,288
AT-CZ,cnec,69,-0.869565,-2.062660,-15.789747,88.541667,288
CZ-PL,cnec,69,-0.869565,-2.062660,-4.524003,66.319444,288
DE_LU-FR,cnec,70,-0.411622,1.072182,32.861342,87.500000,288
DE_LU-PL,cnec,70,-0.411622,1.072182,-17.137900,88.541667,288
DE_LU-CZ,cnec,70,-0.411622,1.072182,-10.920915,87.152778,288
DE_LU-NL,cnec,70,-0.411622,1.072182,4.879641,85.069444,288
DE_LU-BE,cnec,70,-0.411622,1.072182,8.142260,89.236111,288
DE_LU-AT,cnec,70,-0.411622,1.072182,9.758775,77.083333,288
DE_LU-CH,cnec,70,-0.411622,1.072182,13.987430,52.430556,288
FR-BE,cnec,70,-0.411622,1.072182,-24.719082,88.194444,288
FR-CH,cnec,70,-0.411622,1.072182,-18.873911,48.958333,288
NL-BE,cnec,70,-0.411622,1.072182,3.262619,88.888889,288
AT-CH,cnec,70,-0.411622,1.072182,4.228655,51.736111,288
AT-CZ,cnec,70,-0.411622,1.072182,-20.679691,90.625000,288
CZ-PL,cnec,70,-0.411622,1.072182,-6.216985,73.958333,288
DE_LU-FR,cnec,71,0.845476,-0.161735,32.246564,88.888889,288
DE_LU-PL,cnec,71,0.845476,-0.161735,-11.543327,90.277778,288
DE_LU-CZ,cnec,71,0.845476,-0.161735,-8.051905,88.541667,288
DE_LU-NL,cnec,71,0.845476,-0.161735,2.499651,79.861111,288
DE_LU-BE,cnec,71,0.845476,-0.161735,3.552426,87.152778,288
DE_LU-AT,cnec,71,0.845476,-0.161735,10.087778,80.208333,288
DE_LU-CH,cnec,71,0.845476,-0.161735,14.058587,53.819444,288
FR-BE,cnec,71,0.845476,-0.161735,-28.694138,88.888889,288
FR-CH,cnec,71,0.845476,-0.161735,-18.187977,47.222222,288
NL-BE,cnec,71,0.845476,-0.161735,1.052775,86.458333,288
AT-CH,cnec,71,0.845476,-0.161735,3.970809,54.166667,288
AT-CZ,cnec,71,0.845476,-0.161735,-18.139683,90.625000,288
CZ-PL,cnec,71,0.845476,-0.161735,-3.491422,69.097222,288
DE_LU-FR,cnec,72,0.886412,-0.474531,31.472501,88.888889,288
DE_LU-PL,cnec,72,0.886412,-0.474531,-11.119677,89.583333,288
DE_LU-CZ,cnec,72,0.886412,-0.474531,-7.801187,89.236111,288
DE_LU-NL,cnec,72,0.886412,-0.474531,2.241034,81.250000,288
DE_LU-BE,cnec,72,0.886412,-0.474531,3.055753,87.847222,288
DE_LU-AT,cnec,72,0.886412,-0.474531,9.971473,81.250000,288
DE_LU-CH,cnec,72,0.886412,-0.474531,13.796242,53.819444,288
FR-BE,cnec,72,0.886412,-0.474531,-28.416748,88.888889,288
FR-CH,cnec,72,0.886412,-0.474531,-17.676259,46.875000,288
NL-BE,cnec,72,0.886412,-0.474531,0.814719,86.111111,288
AT-CH,cnec,72,0.886412,-0.474531,3.824769,54.861111,288
AT-CZ,cnec,72,0.886412,-0.474531,-17.772660,87.847222,288
CZ-PL,cnec,72,0.886412,-0.474531,-3.318490,69.097222,288
DE_LU-FR,cnec,73,0.831909,0.472075,34.130578,88.888889,288
DE_LU-PL,cnec,73,0.831909,0.472075,-12.369923,91.666667,288
DE_LU-CZ,cnec,73,0.831909,0.472075,-8.591289,89.930556,288
DE_LU-NL,cnec,73,0.831909,0.472075,2.976659,80.902778,288
DE_LU-BE,cnec,73,0.831909,0.472075,4.495510,86.805556,288
DE_LU-AT,cnec,73,0.831909,0.472075,10.423431,80.902778,288
DE_LU-CH,cnec,73,0.831909,0.472075,14.822037,54.861111,288
FR-BE,cnec,73,0.831909,0.472075,-29.635068,88.888889,288
FR-CH,cnec,73,0.831909,0.472075,-19.308541,47.222222,288
NL-BE,cnec,73,0.831909,0.472075,1.518850,87.152778,288
AT-CH,cnec,73,0.831909,0.472075,4.398606,53.472222,288
AT-CZ,cnec,73,0.831909,0.472075,-19.014719,93.055556,288
CZ-PL,cnec,73,0.831909,0.472075,-3.778634,72.569444,288
DE_LU-FR,cnec,74,-0.505272,0.400716,30.391367,87.152778,288
DE_LU-PL,cnec,74,-0.505272,0.400716,-16.264267,88.541667,288
DE_LU-CZ,cnec,74,-0.505272,0.400716,-10.411134,86.805556,288
DE_LU-NL,cnec,74,-0.505272,0.400716,4.495786,84.027778,288
DE_LU-BE,cnec,74,-0.505272,0.400716,7.267551,88.194444,288
DE_LU-AT,cnec,74,-0.505272,0.400716,9.226315,77.083333,288
DE_LU-CH,cnec,74,-0.505272,0.400716,13.000862,52.777778,288
FR-BE,cnec,74,-0.505272,0.400716,-23.123816,88.194444,288
FR-CH,cnec,74,-0.505272,0.400716,-17.390505,48.263889,288
NL-BE,cnec,74,-0.505272,0.400716,2.771765,87.847222,288
AT-CH,cnec,74,-0.505272,0.400716,3.774547,51.388889,288
AT-CZ,cnec,74,-0.505272,0.400716,-19.637449,89.236111,288
CZ-PL,cnec,74,-0.505272,0.400716,-5.853133,72.569444,288
DE_LU-FR,cnec,75,0.268495,-1.395969,27.016902,88.888889,288
DE_LU-PL,cnec,75,0.268495,-1.395969,-10.950168,88.888889,288
DE_LU-CZ,cnec,75,0.268495,-1.395969,-7.472100,89.930556,288
DE_LU-NL,cnec,75,0.268495,-1.395969,2.263946,80.208333,288
DE_LU-BE,cnec,75,0.268495,-1.395969,3.090469,85.416667,288
DE_LU-AT,cnec,75,0.268495,-1.395969,8.961426,80.555556,288
DE_LU-CH,cnec,75,0.268495,-1.395969,11.820291,54.513889,288
FR-BE,cnec,75,0.268495,-1.395969,-23.926433,88.541667,288
FR-CH,cnec,75,0.268495,-1.395969,-15.196610,47.222222,288
NL-BE,cnec,75,0.268495,-1.395969,0.826523,86.111111,288
AT-CH,cnec,75,0.268495,-1.395969,2.858866,53.819444,288
AT-CZ,cnec,75,0.268495,-1.395969,-16.433525,89.930556,288
CZ-PL,cnec,75,0.268495,-1.395969,-3.478068,68.055556,288
DE_LU-FR,cnec,76,0.518162,0.850921,34.113329,87.847222,288
DE_LU-PL,cnec,76,0.518162,0.850921,-13.692719,87.500000,288
DE_LU-CZ,cnec,76,0.518162,0.850921,-9.415477,88.541667,288
DE_LU-NL,cnec,76,0.518162,0.850921,3.636949,81.944444,288
DE_LU-BE,cnec,76,0.518162,0.850921,5.651092,87.152778,288
DE_LU-AT,cnec,76,0.518162,0.850921,10.274156,81.944444,288
DE_LU-CH,cnec,76,0.518162,0.850921,14.699495,55.555556,288
FR-BE,cnec,76,0.518162,0.850921,-28.462237,88.194444,288
FR-CH,cnec,76,0.518162,0.850921,-19.413833,46.875000,288
NL-BE,cnec,76,0.518162,0.850921,2.014143,86.458333,288
AT-CH,cnec,76,0.518162,0.850921,4.425339,53.819444,288
AT-CZ,cnec,76,0.518162,0.850921,-19.689633,88.194444,288
CZ-PL,cnec,76,0.518162,0.850921,-4.277242,72.222222,288
DE_LU-FR,cnec,77,0.622872,-1.814944,26.937679,88.888889,288
DE_LU-PL,cnec,77,0.622872,-1.814944,-9.881890,88.194444,288
DE_LU-CZ,cnec,77,0.622872,-1.814944,-6.929634,87.500000,288
DE_LU-NL,cnec,77,0.622872,-1.814944,1.570701,78.472222,288
DE_LU-BE,cnec,77,0.622872,-1.814944,1.955882,87.500000,288
DE_LU-AT,cnec,77,0.622872,-1.814944,9.213333,81.250000,288
DE_LU-CH,cnec,77,0.622872,-1.814944,12.035500,54.166667,288
FR-BE,cnec,77,0.622872,-1.814944,-24.981797,88.541667,288
FR-CH,cnec,77,0.622872,-1.814944,-14.902179,46.875000,288
NL-BE,cnec,77,0.622872,-1.814944,0.385181,85.416667,288
AT-CH,cnec,77,0.622872,-1.814944,2.822167,55.208333,288
AT-CZ,cnec,77,0.622872,-1.814944,-16.142967,87.152778,288
CZ-PL,cnec,77,0.622872,-1.814944,-2.952256,69.097222,288
DE_LU-FR,cnec,78,0.700726,0.009768,32.390563,88.888889,288
DE_LU-PL,cnec,78,0.700726,0.009768,-12.001749,91.666667,288
DE_LU-CZ,cnec,78,0.700726,0.009768,-8.293599,89.930556,288
DE_LU-NL,cnec,78,0.700726,0.009768,2.781087,80.902778,288
DE_LU-BE,cnec,78,0.700726,0.009768,4.094522,85.763889,288
DE_LU-AT,cnec,78,0.700726,0.009768,10.083270,80.555556,288
DE_LU-CH,cnec,78,0.700726,0.009768,14.058041,54.513889,288
FR-BE,cnec,78,0.700726,0.009768,-28.296041,88.888889,288
FR-CH,cnec,78,0.700726,0.009768,-18.332522,47.222222,288
NL-BE,cnec,78,0.700726,0.009768,1.313435,87.152778,288
AT-CH,cnec,78,0.700726,0.009768,3.974772,53.472222,288
AT-CZ,cnec,78,0.700726,0.009768,-18.376869,93.055556,288
CZ-PL,cnec,78,0.700726,0.009768,-3.708150,71.180556,288
DE_LU-FR,cnec,79,-1.779104,-0.870308,24.382231,88.541667,288
DE_LU-PL,cnec,79,-1.779104,-0.870308,-17.732095,88.194444,288
DE_LU-CZ,cnec,79,-1.779104,-0.870308,-10.497559,85.763889,288
DE_LU-NL,cnec,79,-1.779104,-0.870308,4.719968,84.722222,288
DE_LU-BE,cnec,79,-1.779104,-0.870308,7.111310,90.277778,288
DE_LU-AT,cnec,79,-1.779104,-0.870308,8.269820,74.652778,288
DE_LU-CH,cnec,79,-1.779104,-0.870308,11.067078,50.694444,288
FR-BE,cnec,79,-1.779104,-0.870308,-17.270921,89.930556,288
FR-CH,cnec,79,-1.779104,-0.870308,-13.315153,51.388889,288
NL-BE,cnec,79,-1.779104,-0.870308,2.391343,88.541667,288
AT-CH,cnec,79,-1.779104,-0.870308,2.797258,51.388889,288
AT-CZ,cnec,79,-1.779104,-0.870308,-18.767379,89.583333,288
CZ-PL,cnec,79,-1.779104,-0.870308,-7.234536,75.000000,288
DE_LU-FR,cnec,80,0.069709,2.186651,37.537470,87.500000,288
DE_LU-PL,cnec,80,0.069709,2.186651,-17.290846,88.541667,288
DE_LU-CZ,cnec,80,0.069709,2.186651,-11.241371,87.152778,288
DE_LU-NL,cnec,80,0.069709,2.186651,5.262487,83.333333,288
DE_LU-BE,cnec,80,0.069709,2.186651,8.972334,89.583333,288
DE_LU-AT,cnec,80,0.069709,2.186651,10.868883,77.777778,288
DE_LU-CH,cnec,80,0.069709,2.186651,15.832208,52.777778,288
FR-BE,cnec,80,0.069709,2.186651,-28.565136,89.583333,288
FR-CH,cnec,80,0.069709,2.186651,-21.705262,48.611111,288
NL-BE,cnec,80,0.069709,2.186651,3.709847,89.236111,288
AT-CH,cnec,80,0.069709,2.186651,4.963325,52.083333,288
AT-CZ,cnec,80,0.069709,2.186651,-22.110255,90.625000,288
CZ-PL,cnec,80,0.069709,2.186651,-6.049475,76.041667,288
DE_LU-FR,cnec,81,-0.981155,0.356665,29.604605,88.194444,288
DE_LU-PL,cnec,81,-0.981155,0.356665,-17.663608,89.236111,288
DE_LU-CZ,cnec,81,-0.981155,0.356665,-10.981344,87.847222,288
DE_LU-NL,cnec,81,-0.981155,0.356665,4.872775,85.069444,288
DE_LU-BE,cnec,81,-0.981155,0.356665,7.936111,89.930556,288
DE_LU-AT,cnec,81,-0.981155,0.356665,9.207054,75.347222,288
DE_LU-CH,cnec,81,-0.981155,0.356665,12.785254,51.041667,288
FR-BE,cnec,81,-0.981155,0.356665,-21.668494,89.930556,288
FR-CH,cnec,81,-0.981155,0.356665,-16.819351,50.000000,288
NL-BE,cnec,81,-0.981155,0.356665,3.063336,88.888889,288
AT-CH,cnec,81,-0.981155,0.356665,3.578200,51.041667,288
AT-CZ,cnec,81,-0.981155,0.356665,-20.188398,90.972222,288
CZ-PL,cnec,81,-0.981155,0.356665,-6.682264,74.305556,288
DE_LU-FR,cnec,82,0.389930,-0.122366,30.936116,88.541667,288
DE_LU-PL,cnec,82,0.389930,-0.122366,-12.525634,88.194444,288
DE_LU-CZ,cnec,82,0.389930,-0.122366,-8.573399,91.319444,288
DE_LU-NL,cnec,82,0.389930,-0.122366,3.032962,82.291667,288
DE_LU-BE,cnec,82,0.389930,-0.122366,4.468009,87.847222,288
DE_LU-AT,cnec,82,0.389930,-0.122366,9.639917,81.597222,288
DE_LU-CH,cnec,82,0.389930,-0.122366,13.387969,55.208333,288
FR-BE,cnec,82,0.389930,-0.122366,-26.468107,88.541667,288
FR-CH,cnec,82,0.389930,-0.122366,-17.548148,47.222222,288
NL-BE,cnec,82,0.389930,-0.122366,1.435047,87.152778,288
AT-CH,cnec,82,0.389930,-0.122366,3.748051,53.472222,288
AT-CZ,cnec,82,0.389930,-0.122366,-18.213317,91.666667,288
CZ-PL,cnec,82,0.389930,-0.122366,-3.952234,70.138889,288
DE_LU-FR,cnec,83,1.903815,1.436139,39.793137,88.194444,288
DE_LU-PL,cnec,83,1.903815,1.436139,-11.905907,90.625000,288
DE_LU-CZ,cnec,83,1.903815,1.436139,-8.634911,91.319444,288
DE_LU-NL,cnec,83,1.903815,1.436139,2.335474,80.902778,288
DE_LU-BE,cnec,83,1.903815,1.436139,3.688390,87.847222,288
DE_LU-AT,cnec,83,1.903815,1.436139,12.152404,82.638889,288
DE_LU-CH,cnec,83,1.903815,1.436139,17.701876,54.861111,288
FR-BE,cnec,83,1.903815,1.436139,-36.104747,88.541667,288
FR-CH,cnec,83,1.903815,1.436139,-22.091261,46.180556,288
NL-BE,cnec,83,1.903815,1.436139,1.352916,86.111111,288
AT-CH,cnec,83,1.903815,1.436139,5.549472,55.555556,288
AT-CZ,cnec,83,1.903815,1.436139,-20.787315,92.361111,288
CZ-PL,cnec,83,1.903815,1.436139,-3.270995,74.652778,288
DE_LU-FR,cnec,84,0.428374,1.298665,35.322779,87.500000,288
DE_LU-PL,cnec,84,0.428374,1.298665,-14.674465,85.416667,288
DE_LU-CZ,cnec,84,0.428374,1.298665,-9.978159,86.111111,288
DE_LU-NL,cnec,84,0.428374,1.298665,4.148502,81.944444,288
DE_LU-BE,cnec,84,0.428374,1.298665,6.748447,87.847222,288
DE_LU-AT,cnec,84,0.428374,1.298665,10.441035,79.166667,288
DE_LU-CH,cnec,84,0.428374,1.298665,15.135321,53.819444,288
FR-BE,cnec,84,0.428374,1.298665,-28.574332,88.888889,288
FR-CH,cnec,84,0.428374,1.298665,-20.187458,47.916667,288
NL-BE,cnec,84,0.428374,1.298665,2.599945,86.805556,288
AT-CH,cnec,84,0.428374,1.298665,4.694286,52.083333,288
AT-CZ,cnec,84,0.428374,1.298665,-20.419194,88.194444,288
CZ-PL,cnec,84,0.428374,1.298665,-4.696306,71.527778,288
DE_LU-FR,cnec,85,1.091892,0.361890,34.528355,88.888889,288
DE_LU-PL,cnec,85,1.091892,0.361890,-11.833603,91.319444,288
DE_LU-CZ,cnec,85,1.091892,0.361890,-8.351558,88.888889,288
DE_LU-NL,cnec,85,1.091892,0.361890,2.612964,80.555556,288
DE_LU-BE,cnec,85,1.091892,0.361890,3.833811,87.847222,288
DE_LU-AT,cnec,85,1.091892,0.361890,10.640573,80.902778,288
DE_LU-CH,cnec,85,1.091892,0.361890,15.090149,53.819444,288
FR-BE,cnec,85,1.091892,0.361890,-30.694544,88.541667,288
FR-CH,cnec,85,1.091892,0.361890,-19.438206,46.875000,288
NL-BE,cnec,85,1.091892,0.361890,1.220847,86.805556,288
AT-CH,cnec,85,1.091892,0.361890,4.449576,54.166667,288
AT-CZ,cnec,85,1.091892,0.361890,-18.992131,89.930556,288
CZ-PL,cnec,85,1.091892,0.361890,-3.482046,71.875000,288
DE_LU-FR,cnec,86,-0.424523,0.053825,29.408526,86.805556,288
DE_LU-PL,cnec,86,-0.424523,0.053825,-15.361460,87.500000,288
DE_LU-CZ,cnec,86,-0.424523,0.053825,-9.971431,85.416667,288
DE_LU-NL,cnec,86,-0.424523,0.053825,4.157346,84.027778,288
DE_LU-BE,cnec,86,-0.424523,0.053825,6.603205,89.236111,288
DE_LU-AT,cnec,86,-0.424523,0.053825,9.067261,77.083333,288
DE_LU-CH,cnec,86,-0.424523,0.053825,12.564536,52.430556,288
FR-BE,cnec,86,-0.424523,0.053825,-22.805322,88.541667,288
FR-CH,cnec,86,-0.424523,0.053825,-16.843990,48.263889,288
NL-BE,cnec,86,-0.424523,0.053825,2.445858,87.500000,288
AT-CH,cnec,86,-0.424523,0.053825,3.497275,51.736111,288
AT-CZ,cnec,86,-0.424523,0.053825,-19.038692,88.541667,288
CZ-PL,cnec,86,-0.424523,0.053825,-5.390029,71.527778,288
DE_LU-FR,cnec,87,-0.067693,-0.294762,29.061968,87.500000,288
DE_LU-PL,cnec,87,-0.067693,-0.294762,-13.684405,84.375000,288
DE_LU-CZ,cnec,87,-0.067693,-0.294762,-9.212958,85.763889,288
DE_LU-NL,cnec,87,-0.067693,-0.294762,3.472507,81.944444,288
DE_LU-BE,cnec,87,-0.067693,-0.294762,5.173619,88.888889,288
DE_LU-AT,cnec,87,-0.067693,-0.294762,8.983124,79.513889,288
DE_LU-CH,cnec,87,-0.067693,-0.294762,12.456477,54.513889,288
FR-BE,cnec,87,-0.067693,-0.294762,-23.888349,89.236111,288
FR-CH,cnec,87,-0.067693,-0.294762,-16.605491,47.916667,288
NL-BE,cnec,87,-0.067693,-0.294762,1.701111,86.458333,288
AT-CH,cnec,87,-0.067693,-0.294762,3.473354,52.083333,288
AT-CZ,cnec,87,-0.067693,-0.294762,-18.196082,88.541667,288
CZ-PL,cnec,87,-0.067693,-0.294762,-4.471447,68.055556,288
DE_LU-FR,cnec,88,1.620783,1.583100,39.377536,88.541667,288
DE_LU-PL,cnec,88,1.620783,1.583100,-12.589437,91.319444,288
DE_LU-CZ,cnec,88,1.620783,1.583100,-9.027362,91.666667,288
DE_LU-NL,cnec,88,1.620783,1.583100,2.867609,79.861111,288
DE_LU-BE,cnec,88,1.620783,1.583100,4.518320,88.194444,288
DE_LU-AT,cnec,88,1.620783,1.583100,11.886054,82.291667,288
DE_LU-CH,cnec,88,1.620783,1.583100,17.350983,54.861111,288
FR-BE,cnec,88,1.620783,1.583100,-34.859216,88.541667,288
FR-CH,cnec,88,1.620783,1.583100,-22.026552,46.527778,288
NL-BE,cnec,88,1.620783,1.583100,1.650711,85.416667,288
AT-CH,cnec,88,1.620783,1.583100,5.464930,54.861111,288
AT-CZ,cnec,88,1.620783,1.583100,-20.913415,91.319444,288
CZ-PL,cnec,88,1.620783,1.583100,-3.562076,74.305556,288
DE_LU-FR,cnec,89,0.596966,-0.709376,29.941075,88.888889,288
DE_LU-PL,cnec,89,0.596966,-0.709376,-11.244024,90.277778,288
DE_LU-CZ,cnec,89,0.596966,-0.709376,-7.750852,89.236111,288
DE_LU-NL,cnec,89,0.596966,-0.709376,2.379153,79.166667,288
DE_LU-BE,cnec,89,0.596966,-0.709376,3.335282,86.458333,288
DE_LU-AT,cnec,89,0.596966,-0.709376,9.628039,80.555556,288
DE_LU-CH,cnec,89,0.596966,-0.709376,13.053766,53.819444,288
FR-BE,cnec,89,0.596966,-0.709376,-26.605793,88.541667,288
FR-CH,cnec,89,0.596966,-0.709376,-16.887310,47.222222,288
NL-BE,cnec,89,0.596966,-0.709376,0.956129,86.805556,288
AT-CH,cnec,89,0.596966,-0.709376,3.425726,54.513889,288
AT-CZ,cnec,89,0.596966,-0.709376,-17.378891,89.236111,288
CZ-PL,cnec,89,0.596966,-0.709376,-3.493172,68.402778,288
DE_LU-FR,cnec,90,1.373417,0.551147,35.725531,88.541667,288
DE_LU-PL,cnec,90,1.373417,0.551147,-11.700960,92.013889,288
DE_LU-CZ,cnec,90,1.373417,0.551147,-8.402046,90.625000,288
DE_LU-NL,cnec,90,1.373417,0.551147,2.369533,79.861111,288
DE_LU-BE,cnec,90,1.373417,0.551147,3.539632,87.847222,288
DE_LU-AT,cnec,90,1.373417,0.551147,11.118379,81.597222,288
DE_LU-CH,cnec,90,1.373417,0.551147,15.793676,54.513889,288
FR-BE,cnec,90,1.373417,0.551147,-32.185898,88.888889,288
FR-CH,cnec,90,1.373417,0.551147,-19.931854,46.527778,288
NL-BE,cnec,90,1.373417,0.551147,1.170099,86.111111,288
AT-CH,cnec,90,1.373417,0.551147,4.675297,54.861111,288
AT-CZ,cnec,90,1.373417,0.551147,-19.520425,91.666667,288
CZ-PL,cnec,90,1.373417,0.551147,-3.298914,72.222222,288
DE_LU-FR,cnec,91,-0.910425,-0.374050,27.159615,87.500000,288
DE_LU-PL,cnec,91,-0.910425,-0.374050,-16.255644,89.583333,288
DE_LU-CZ,cnec,91,-0.910425,-0.374050,-10.236409,87.152778,288
DE_LU-NL,cnec,91,-0.910425,-0.374050,4.379915,84.027778,288
DE_LU-BE,cnec,91,-0.910425,-0.374050,6.891339,88.541667,288
DE_LU-AT,cnec,91,-0.910425,-0.374050,8.426099,76.041667,288
DE_LU-CH,cnec,91,-0.910425,-0.374050,11.694551,51.736111,288
FR-BE,cnec,91,-0.910425,-0.374050,-20.268275,89.236111,288
FR-CH,cnec,91,-0.910425,-0.374050,-15.465064,49.305556,288
NL-BE,cnec,91,-0.910425,-0.374050,2.511424,87.500000,288
AT-CH,cnec,91,-0.910425,-0.374050,3.268452,51.041667,288
AT-CZ,cnec,91,-0.910425,-0.374050,-18.662508,89.930556,288
CZ-PL,cnec,91,-0.910425,-0.374050,-6.019235,71.875000,288
DE_LU-FR,cnec,92,0.936719,2.106122,39.203375,88.541667,288
DE_LU-PL,cnec,92,0.936719,2.106122,-14.362038,89.236111,288
DE_LU-CZ,cnec,92,0.936719,2.106122,-10.016273,90.277778,288
DE_LU-NL,cnec,92,0.936719,2.106122,4.081275,81.597222,288
DE_LU-BE,cnec,92,0.936719,2.106122,6.809762,87.847222,288
DE_LU-AT,cnec,92,0.936719,2.106122,11.478104,81.250000,288
DE_LU-CH,cnec,92,0.936719,2.106122,16.954726,55.208333,288
FR-BE,cnec,92,0.936719,2.106122,-32.393613,88.541667,288
FR-CH,cnec,92,0.936719,2.106122,-22.248649,47.222222,288
NL-BE,cnec,92,0.936719,2.106122,2.728487,85.763889,288
AT-CH,cnec,92,0.936719,2.106122,5.476621,53.125000,288
AT-CZ,cnec,92,0.936719,2.106122,-21.494377,91.666667,288
CZ-PL,cnec,92,0.936719,2.106122,-4.345765,73.958333,288
DE_LU-FR,cnec,93,-0.782356,1.335692,33.215311,88.541667,288
DE_LU-PL,cnec,93,-0.782356,1.335692,-18.780246,90.277778,288
DE_LU-CZ,cnec,93,-0.782356,1.335692,-11.687620,88.888889,288
DE_LU-NL,cnec,93,-0.782356,1.335692,5.325495,84.722222,288
DE_LU-BE,cnec,93,-0.782356,1.335692,8.954903,90.277778,288
DE_LU-AT,cnec,93,-0.782356,1.335692,10.020967,75.347222,288
DE_LU-CH,cnec,93,-0.782356,1.335692,14.208007,51.388889,288
FR-BE,cnec,93,-0.782356,1.335692,-24.260408,89.930556,288
FR-CH,cnec,93,-0.782356,1.335692,-19.007304,50.000000,288
NL-BE,cnec,93,-0.782356,1.335692,3.629408,88.541667,288
AT-CH,cnec,93,-0.782356,1.335692,4.187040,51.041667,288
AT-CZ,cnec,93,-0.782356,1.335692,-21.708588,92.013889,288
CZ-PL,cnec,93,-0.782356,1.335692,-7.092626,75.694444,288
DE_LU-FR,cnec,94,-0.591623,-1.183315,25.145028,87.847222,288
